区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
C,5157-611AB30,1.0,1,PEFIN-5157-611AB30,1.0,1.0,COM-5157-611AB30,1.0,1.0,MA-5157-611AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5157-611BA30,1.0,1,PEFIN-5157-611BA30,1.0,1.0,COM-5157-611BA30,1.0,1.0,MA-5157-611BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5157-612AB30,1.0,1,PEFIN-5157-612AB30,1.0,1.0,COM-5157-612AB30,1.0,1.0,MA-5157-612AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5157-612BA30,1.0,1,PEFIN-5157-612BA30,1.0,1.0,COM-5157-612BA30,1.0,1.0,MA-5157-612BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6104-605BB34,1.0,1,PEFIN-6104-605BB34,1.0,1.0,COM-6104-605BB34,1.0,1.0,MA-6104-605BB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-65226,1.0,1,PEFIN-631-65226,1.0,1.0,COM-631-65226,1.0,1.0,MA-631-65226-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-621AA30,1.0,1,PEFIN-3145-621AA30,1.0,1.0,COM-3145-621AA30,1.0,1.0,MA-3145-621AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-621BA30,1.0,1,PEFIN-3145-621BA30,1.0,1.0,COM-3145-621BA30,1.0,1.0,MA-3145-621BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SPL-2542BA42,1.0,1,PEFIN-SPL-2542BA42,1.0,1.0,COM-SPL-2542BA42,1.0,1.0,MA-SPL-2542BA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SPL-2542CA42,1.0,1,PEFIN-SPL-2542CA42,1.0,1.0,COM-SPL-2542CA42,1.0,1.0,MA-SPL-2542CA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3167-521AA34,1.0,1,PEFIN-3167-521AA34,1.0,1.0,COM-3167-521AA34,1.0,1.0,MA-3167-521AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3167-523AA34,1.0,1,PEFIN-3167-523AA34,1.0,1.0,COM-3167-523AA34,1.0,1.0,MA-3167-523AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4105-611AB30,1.0,1,PEFIN-4105-611AB30,1.0,1.0,COM-4105-611AB30,1.0,1.0,MA-4105-611AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-514AA30,1.0,1,PEFIN-3139-514AA30,1.0,1.0,COM-3139-514AA30,1.0,1.0,MA-3139-514AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
