OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG
5203-533CA33,1,1,1,1,MA-5203-533CA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
5203-533DA33,1,1,1,1,MA-5203-533DA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-563AA34,1,1,1,1,MA-5207-563AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-633AA34,1,1,1,1,MA-5207-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-633AB34,1,1,1,1,MA-5207-633AB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-633AC34,1,1,1,1,MA-5207-633AC34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-633BA34,1,1,1,1,MA-5207-633BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-633BB34,1,1,1,1,MA-5207-633BB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-633CB34,1,1,1,1,MA-5207-633CB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5207-641AB,1,1,1,1,MA-5207-641AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
5208-633AA34,1,1,1,1,MA-5208-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5208-633BA34,1,1,1,1,MA-5208-633BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5208-633CA34,1,1,1,1,MA-5208-633CA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
521-607BA,1,1,1,1,MA-521-607BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
5308-633AA30,1,1,1,1,MA-5308-633AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5308-633AA33,1,1,1,1,MA-5308-633AA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
5308-633BA30,1,1,1,1,MA-5308-633BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5308-633BA33,1,1,1,1,MA-5308-633BA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
5500-505CA,1,1,1,1,MA-5500-505CA,,,,1,1,1,PC,1,PC,0,1,,,,,1
5520-573AA,1,1,1,1,MA-5520-573AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
5528-633AA30,1,1,1,1,MA-5528-633AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5528-633BA30,1,1,1,1,MA-5528-633BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5604-633AA33,1,1,1,1,MA-5604-633AA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
5604-633BA33,1,1,1,1,MA-5604-633BA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
560-607B,1,1,1,1,MA-560-607B,,,,1,1,1,PC,1,PC,0,1,,,,,1
5606-633AA34,1,1,1,1,MA-5606-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5607-633AA34,1,1,1,1,MA-5607-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5609-633AA34,1,1,1,1,MA-5609-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5610-633AA30,1,1,1,1,MA-5610-633AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5610-633AA34,1,1,1,1,MA-5610-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5610-633AB34,1,1,1,1,MA-5610-633AB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5610-633BA30,1,1,1,1,MA-5610-633BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5610-633BA34,1,1,1,1,MA-5610-633BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5610-633BB34,1,1,1,1,MA-5610-633BB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5612-633AA34,1,1,1,1,MA-5612-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5612-633BA34,1,1,1,1,MA-5612-633BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5612-633CA34,1,1,1,1,MA-5612-633CA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5612-633CB34,1,1,1,1,MA-5612-633CB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-642CB,1,1,1,1,MA-57-642CB,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-642DA,1,1,1,1,MA-57-642DA,,,,1,1,1,PC,1,PC,0,1,,,,,1
580-609CB,1,1,1,1,MA-580-609CB,,,,1,1,1,PC,1,PC,0,1,,,,,1
580-609DC,1,1,1,1,MA-580-609DC,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-503C,1,1,1,1,S50C-6.35X120X390,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-507AB30,1,1,1,1,MA-600-507AB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-507BB30,1,1,1,1,MA-600-507BB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-605KA,1,1,1,1,MA-603-605KA,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-605L,1,1,1,1,MA-603-605L,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-605MA,1,1,1,1,MA-603-605MA,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-605NA,1,1,1,1,MA-603-605NA,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-609,1,1,1,1,MA-603-609,,,,1,1,1,PC,1,PC,0,1,,,,,1
606-604A,1,1,1,1,MA-606-604A,,,,1,1,1,PC,1,PC,0,1,,,,,1
606-604B,1,1,1,1,MA-606-604B,,,,1,1,1,PC,1,PC,0,1,,,,,1
606-605A,1,1,1,1,MA-606-605A,,,,1,1,1,PC,1,PC,0,1,,,,,1
607-605AA,1,1,1,1,MA-607-605AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
6102-633AA30,1,1,1,1,MA-6102-633AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
6102-633AB30,1,1,1,1,MA-6102-633AB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
6102-633BA30,1,1,1,1,MA-6102-633BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
6102-633BB30,1,1,1,1,MA-6102-633BB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
6102-633CA30,1,1,1,1,MA-6102-633CA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633AA34,1,1,1,1,MA-6201-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633AB34,1,1,1,1,MA-6201-633AB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633CA34,1,1,1,1,MA-6201-633CA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633CB34,1,1,1,1,MA-6201-633CB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633DA34,1,1,1,1,MA-6201-633DA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633DB34,1,1,1,1,MA-6201-633DB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633EA34,1,1,1,1,MA-6201-633EA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633EB34,1,1,1,1,MA-6201-633EB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633FA34,1,1,1,1,MA-6201-633FA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633FB34,1,1,1,1,MA-6201-633FB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633GA34,1,1,1,1,MA-6201-633GA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-633GB34,1,1,1,1,MA-6201-633GB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-661AA,1,1,1,1,MA-6201-661AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
6204-540BA,1,1,1,1,MA-6204-540BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
620-536X,1,1,1,1,MA-620-536X,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633AA34,1,1,1,1,MA-6207-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633AB34,1,1,1,1,MA-6207-633AB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633AC34,1,1,1,1,MA-6207-633AC34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633BA34,1,1,1,1,MA-6207-633BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633BB34,1,1,1,1,MA-6207-633BB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633BC34,1,1,1,1,MA-6207-633BC34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633CA34,1,1,1,1,MA-6207-633CA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633CB34,1,1,1,1,MA-6207-633CB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-633DA34,1,1,1,1,MA-6207-633DA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-648AB,1,1,1,1,MA-6207-648AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
6209-633AA34,1,1,1,1,MA-6209-633AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6209-633BA34,1,1,1,1,MA-6209-633BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
625-605B,1,1,1,1,MA-625-605B,,,,1,1,1,PC,1,PC,0,1,,,,,1
625-605C,1,1,1,1,MA-625-605C,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-604,1,1,1,1,MA-631-604,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-607,1,1,1,1,MA-631-607,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-607AB,1,1,1,1,MA-631-607AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-609AB,1,1,1,1,MA-631-609AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-609DA,1,1,1,1,MA-631-609DA,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-609EB,1,1,1,1,MA-631-609EB,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-568BX,1,1,1,1,MA-65-568BX,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-594,1,1,1,1,MA-65-594,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-595,1,1,1,1,MA-65-595,,,,1,1,1,PC,1,PC,0,1,,,,,1
705-605AA,1,1,1,1,MA-705-605AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
720-605,1,1,1,1,MA-720-605,,,,1,1,1,PC,1,PC,0,1,,,,,1
73-638A33,1,1,1,1,MA-73-638A33,,,,1,1,1,PC,1,PC,0,1,,,,,1
73-643CA38,1,1,1,1,MA-73-643CA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
73-646AA38,1,1,1,1,MA-73-646AA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-604A,1,1,1,1,MA-740-604A,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-604B,1,1,1,1,MA-740-604B,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-605,1,1,1,1,MA-740-605,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-606,1,1,1,1,MA-740-606,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-607,1,1,1,1,MA-740-607,,,,1,1,1,PC,1,PC,0,1,,,,,1
741-607,1,1,1,1,MA-741-607,,,,1,1,1,PC,1,PC,0,1,,,,,1
77-641,1,1,1,1,MA-77-641,,,,1,1,1,PC,1,PC,0,1,,,,,1
77-641B,1,1,1,1,MA-77-641B,,,,1,1,1,PC,1,PC,0,1,,,,,1
791-607,1,1,1,1,MA-791-607,,,,1,1,1,PC,1,PC,0,1,,,,,1
79-634,1,1,1,1,MA-79-634,,,,1,1,1,PC,1,PC,0,1,,,,,1
79-63438,1,1,1,1,MA-79-63438,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-504B,1,1,1,1,MA-810-504B,,,,1,1,1,PC,1,PC,0,1,,,,,1
814-605CA,1,1,1,1,MA-814-605CA,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-609,1,1,1,1,MA-816-609,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-652,1,1,1,1,MA-816-652,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-653,1,1,1,1,MA-816-653,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-654,1,1,1,1,MA-816-654,,,,1,1,1,PC,1,PC,0,1,,,,,1
82-429,1,1,1,1,MA-82-429,,,,1,1,1,PC,1,PC,0,1,,,,,1
82-430,1,1,1,1,MA-82-430,,,,1,1,1,PC,1,PC,0,1,,,,,1
82-431,1,1,1,1,MA-82-431,,,,1,1,1,PC,1,PC,0,1,,,,,1
880-605,1,1,1,1,MA-880-605,,,,1,1,1,PC,1,PC,0,1,,,,,1
880-605B,1,1,1,1,MA-880-605B,,,,1,1,1,PC,1,PC,0,1,,,,,1
881-445AA,1,1,1,1,MA-881-445AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
887-606AA,1,1,1,1,MA-887-606AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-213,1,1,1,1,MA-90-213,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-214,1,1,1,1,MA-90-214,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-225A,1,1,1,1,MA-SPL-2784AA04,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-230DB,1,1,1,1,MA-90-230DB,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-231S,1,1,1,1,MA-90-231S,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-308,1,1,1,1,MA-90-308,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-422,1,1,1,1,MA-90-422,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-461B,1,1,1,1,MA-90-461B,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-467,1,1,1,1,MA-90-467,,,,1,1,1,PC,1,PC,0,1,,,,,1
90-480BA,1,1,1,1,MA-90-480BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
90L-701A,1,1,1,1,MA-90L-701A,,,,1,1,1,PC,1,PC,0,1,,,,,1
90L-701C,1,1,1,1,MA-90L-701C,,,,1,1,1,PC,1,PC,0,1,,,,,1
920-661,1,1,1,1,MA-920-661,,,,1,1,1,PC,1,PC,0,1,,,,,1
953-509,1,1,1,1,MA-953-509,,,,1,1,1,PC,1,PC,0,1,,,,,1
956-504,1,1,1,1,MA-956-504,,,,1,1,1,PC,1,PC,0,1,,,,,1
956-604AB,1,1,1,1,MA-956-604AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
956-641L,1,1,1,1,MA-956-641L,,,,1,1,1,PC,1,PC,0,1,,,,,1
956-641R,1,1,1,1,MA-956-641R,,,,1,1,1,PC,1,PC,0,1,,,,,1
96018CL4,1,1,1,1,MA-96018CL4,,,,1,1,1,PC,1,PC,0,1,,,,,1
96032CL5,1,1,1,1,MA-96032CL5,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-435AB26,1,1,1,1,MA-960-435AB26,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-545AA,1,1,1,1,MA-960-545AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-609EA,1,1,1,1,MA-960-609EA,,,,1,1,1,PC,1,PC,0,1,,,,,1
962-653AA,1,1,1,1,MA-962-653AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
962-653BA,1,1,1,1,MA-962-653BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-607AB,1,1,1,1,MA-970-607AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
972-607CA,1,1,1,1,MA-972-607CA,,,,1,1,1,PC,1,PC,0,1,,,,,1
972-671AA,1,1,1,1,MA-972-671AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
975-604AB,1,1,1,1,MA-975-604AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-304AA58,1,1,1,1,MA-980-304AA58,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-310AA,1,1,1,1,MA-980-310AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-454AA,1,1,1,1,MA-980-454AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-461CA,1,1,1,1,MA-980-461CA,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-468AA,1,1,1,1,MA-980-468AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-475AB,1,1,1,1,MA-980-475AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-481BA,1,1,1,1,MA-980-481BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-605,1,1,1,1,MA-980-605,,,,1,1,1,PC,1,PC,0,1,,,,,1
980-609DB,1,1,1,1,MA-980-609DB,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-633AB33,1,1,1,1,MA-B336-633AB33,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-633CA33,1,1,1,1,MA-B336-633CA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-633DB34,1,1,1,1,MA-B336-633DB34,,,,1,1,1,PC,1,PC,0,1,,,,,1
CMS-27CA,1,1,1,1,MA-CMS-27CA,,,,1,1,1,PC,1,PC,0,1,,,,,1
CMS-46A,1,1,1,1,MB-757-0-A009,,,,1,1,1,PC,1,PC,0,1,,,,,1
CMS-51AA,1,1,1,1,MA-CMS-51AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-312,1,1,1,1,MA-CR-312,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-330-0340,1,1,1,1,MA-CR-330-0340,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-330-1010,1,1,1,1,MA-CR-330-1010,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-330-1130,1,1,1,1,MA-CR-330-1130,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-330-1930,1,1,1,1,MA-CR-330-1930,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-331-0320,1,1,1,1,MA-CR-331-0320,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-331-0376,1,1,1,1,MA-CR-331-0376,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-331-1010,1,1,1,1,MA-CR-331-1010,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-370A,1,1,1,1,MA-CR-370A,,,,1,1,1,PC,1,PC,0,1,,,,,1
CR-71,1,1,1,1,MA-CR-71,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2401B,1,1,1,1,MA-DC-2401B,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2405-3,1,1,1,1,MA-DC-2405-3,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2405A-7,1,1,1,1,MA-DC-2405A-7,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2405B-7,1,1,1,1,MA-DC-2405B-7,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2405D-1,1,1,1,1,MA-DC-2405D-1,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2405J-3CB,1,1,1,1,MA-DC-2405J-3CB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2409A,1,1,1,1,MA-DC-2409A,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2432,1,1,1,1,MA-DC-2432,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2451A,1,1,1,1,MA-DC-2451A,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2451B,1,1,1,1,MA-DC-2451B,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2451E,1,1,1,1,MA-DC-2451E,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2451F,1,1,1,1,MA-DC-2451F,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-2453B,1,1,1,1,MA-DC-2453B,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607BD,1,1,1,1,MA-DC-3607BD,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607BE,1,1,1,1,MA-DC-3607BE,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607BF,1,1,1,1,MA-DC-3607BF,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607DA,1,1,1,1,MA-DC-3607DA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607DB,1,1,1,1,MA-DC-3607DB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607DF,1,1,1,1,MA-DC-3607DF,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607DG,1,1,1,1,MA-DC-3607DG,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607DH,1,1,1,1,MA-DC-3607DH,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3607EB,1,1,1,1,MA-DC-3607EB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3620AA,1,1,1,1,MA-DC-3620,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3620AB,1,1,1,1,MA-DC-3620,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3620AD,1,1,1,1,MA-DC-3620,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3620BB,1,1,1,1,MA-DC-3620,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3620BD,1,1,1,1,MA-DC-3620,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3801B,1,1,1,1,MA-DC-3801B,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3903,1,1,1,1,MA-DC-3903,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3903HB,1,1,1,1,MA-DC-3903HB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-3903MA,1,1,1,1,MA-DC-3903MA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-4003B,1,1,1,1,MA-DC-4003B,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-5103AA,1,1,1,1,MA-DC-5103AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-5107BA,1,1,1,1,MA-GS-72AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6301DA,1,1,1,1,MA-DC-6301DA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6804AA,1,1,1,1,MA-DC-6804AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6806BA,1,1,1,1,MA-DC-6806BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6806GA,1,1,1,1,MA-DC-6806GA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6808BB,1,1,1,1,MA-DC-6808BB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6812AA,1,1,1,1,MA-DC-6812AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6900CA,1,1,1,1,MA-DC-6900CA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-6900NA60,1,1,1,1,MA-DC-6900NA60,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7103AA,1,1,1,1,MA-DC-7103AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7103EA,1,1,1,1,MA-DC-7103EA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110FAA34,1,1,1,1,MA-DC-7110FAA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110FBA30,1,1,1,1,MA-DC-7110FBA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110JAA30,1,1,1,1,MA-DC-7110JAA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110JAA32,1,1,1,1,MA-DC-7110JAA32,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110JBA30,1,1,1,1,MA-DC-7110JBA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110JBA32,1,1,1,1,MA-DC-7110JBA32,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110KA30,1,1,1,1,MA-DC-7110KA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110KA38,1,1,1,1,MA-DC-7110KA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110LA34,1,1,1,1,MA-DC-7110LA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110LAA26,1,1,1,1,MA-DC-7110LAA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110LAA30,1,1,1,1,MA-DC-7110LAA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110LBA26,1,1,1,1,MA-DC-7110LBA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110LBA30,1,1,1,1,MA-DC-7110LBA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110MA34,1,1,1,1,MA-DC-7110MA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110NAA23,1,1,1,1,MA-DC-7110NAA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110NBA23,1,1,1,1,MA-DC-7110NBA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-7110PA34,1,1,1,1,MA-DC-7110PA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-742K,1,1,1,1,MA-DC-742K,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-742NA,1,1,1,1,MA-DC-742NA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-742PA,1,1,1,1,MA-DC-742PA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-742Q,1,1,1,1,MA-DC-742NA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-742RA,1,1,1,1,MA-DC-742K,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-742SA,1,1,1,1,MA-DC-742SA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-743,1,1,1,1,MA-DC-743,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-745B,1,1,1,1,MA-DC-745B,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-745D,1,1,1,1,MA-DC-745D,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-745F,1,1,1,1,MA-DC-745F,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-753WA,1,1,1,1,MA-DC-753WA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-753XA,1,1,1,1,MA-DC-753XA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DC-754WB,1,1,1,1,MA-DC-754WB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DF46-00101AA,1,1,1,1,MA-DF46-00101AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
DF86-00101AB,1,1,1,1,MA-DF86-00101AB,,,,1,1,1,PC,1,PC,0,1,,,,,1
DS61-00303AA,1,1,1,1,MA-DS61-00303AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-15403BA,1,1,1,1,MA-E-15403BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-16760B,1,1,1,1,MA-E-16760B,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-16773A,1,1,1,1,MA-E-16773A,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-16773BA,1,1,1,1,MA-E-16773BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-17002K,1,1,1,1,MA-E-17002K,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-17003KA,1,1,1,1,MA-E-17003KA,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-17003KB,1,1,1,1,MA-E-17003KB,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-17004YB,1,1,1,1,MA-E-17004YB,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-17006,1,1,1,1,MA-E-17006,,,,1,1,1,PC,1,PC,0,1,,,,,1
E-17006PB,1,1,1,1,MA-E-17006PB,,,,1,1,1,PC,1,PC,0,1,,,,,1
